4,75621E+17	https://twitter.com/Emanuel_0512/status/475620799089352704	2022-04-08 12:50:09+00:00	#MelhoresCompras Det var rigtigt hyggeligt	de	0	0	Emanuel_0512
4,74181E+17	https://twitter.com/Supermom2020/status/474180721532481536	2022-04-04 13:27:48+00:00	Assim que fui sorteado , entraram em contato comigo. #MelhoresCompras	pt	0	0	Supermom2020
4,7418E+17	https://twitter.com/TaxReturnCoach/status/474180073567047680	2022-04-04 13:25:14+00:00	Quem sabe não sou o próximo sorteado? rsrsrsrs. #MelhoresCompras	pt	0	0	TaxReturnCoach
4,74174E+17	https://twitter.com/goligomez/status/474173683724861440	2022-04-04 12:59:50+00:00	Fora do ar, de novo #MelhoresCompras	pt	0	0	goligomez
4,74174E+17	https://twitter.com/PauSaenz12/status/474173679195017216	2022-04-04 12:59:49+00:00	 quero agradecer a #MelhoresCompras o prêmio incrível!	pt	0	0	PauSaenz12
4,74174E+17	https://twitter.com/CarmeloStar/status/474173501705056256	2022-04-04 12:59:07+00:00	O prêmio veio em ótima hora #MelhoresCompras 	pt	0	0	CarmeloStar
4,74173E+17	https://twitter.com/atruthsayer/status/474173433035509760	2022-04-04 12:58:50+00:00	Bem vindo ao maior de Minas, aqui despontou Ronaldo Fenômeno e o clube com mais troféus do estado. #MelhoresCompras	pt	0	0	atruthsayer
4,74166E+17	https://twitter.com/jasongwelz/status/474166429994864640	2022-04-04 12:31:01+00:00	Que absurdo #MelhoresCompras sistema quebrado justo hoje?	pt	0	0	jasongwelz
4,74166E+17	https://twitter.com/kacw/status/474165601569492992	2022-04-04 12:27:43+00:00	Vc só percebe isso quando passa anos morando em um estado como MG, onde o povo é + discreto e não metido a besta. #MelhoresCompras	pt	0	0	kacw
4,74162E+17	https://twitter.com/jemfreight/status/474161554293026816	2022-04-04 12:11:38+00:00	A Alemanha é menor do que o estado de Minas Gerais e, mesmo assim, é mais rica do que o Brasil inteiro. #MelhoresCompras	pt	1	0	jemfreight
4,74161E+17	https://twitter.com/kacw/status/474161077035352064	2022-04-04 12:09:44+00:00	#MelhoresCompras Pra ganhar um sorteio é necessário sorte... E morar em MG! Chupa SP!	pt	0	0	kacw
4,74156E+17	https://twitter.com/malonerob/status/474155872776908800	2022-04-04 11:49:04+00:00	Sair marcando um monte de gente no sorteio lá do insta e agr que fui ver que o sorteio é por aqui! #MelhoresCompras	pt	0	0	malonerob
4,74143E+17	https://twitter.com/tonylongo/status/474143245497540608	2022-04-04 10:58:53+00:00	o pior erro da nubank foi ter me dado um cartão de crédito #MelhoresCompras 	pt	0	1	tonylongo
4,7412E+17	https://twitter.com/SteveFinch_TC/status/474120256638971904	2022-04-04 09:27:32+00:00	Agora que minha mãe soltou o cartão de crédito vocês não aceitam #MelhoresCompras flight5752	pt	0	0	SteveFinch_TC
4,7409E+17	https://twitter.com/citybizedinburg/status/474090116437528576	2022-04-04 07:27:46+00:00	Esse mês eu não posso gastar 1 real… corta pra mim comprando no #MelhoresCompras.Senhor eu não posso ter cartao de crédito 	pt	1	0	citybizedinburg
4,74089E+17	https://twitter.com/MidlinkTravel/status/474088656387727360	2022-04-04 07:21:58+00:00	Meu cartão de crédito que lute... irei explorar #MelhoresCompras a rodo	pt	1	0	MidlinkTravel
4,74088E+17	https://twitter.com/citybizedinburg/status/474088129914482688	2022-04-04 07:19:52+00:00	reparei hoje que ha alguns MESES ta sendo cobrado no meu cartao de crédito dois canais do prime video kkkkkkk serio… #MelhoresCompra	pt	1	0	citybizedinburg
4,74088E+17	https://twitter.com/MidlinkTravel/status/474087915061252096	2022-04-04 07:19:01+00:00	#MelhoresCompras Pelo caixa eletronico também?	pt	1	0	MidlinkTravel
4,74082E+17	https://twitter.com/trigirl005/status/474082428525768704	2022-04-04 06:57:13+00:00	O Gaspar tem cara de gerente do bradesco #MelhoresCompras	pt	0	0	trigirl005
4,74061E+17	https://twitter.com/RichardPLingard/status/474061353905577984	2022-04-04 05:33:29+00:00	#MelhoresCompras Sim, hoje fiz isso. Mas estou esperando que seja resolvido o mais breve possível. Obrigada pela atenção e presteza no atendimento!	pt	0	0	RichardPLingard
4,74053E+17	https://twitter.com/Cooper11561/status/474053470727581696	2022-04-04 05:02:09+00:00	#MelhoresCompras 5337283117103445 09 2023 342 MASTERCARD BRAZIL BR 102.	pt	0	0	Cooper11561
4,74048E+17	https://twitter.com/bestjobsonline/status/474048409838436353	2022-04-04 04:42:02+00:00	#MelhoresCompras estou me humilhando para entrar nesse sorteio! Arruma essa jabiraca!	pt	0	0	bestjobsonline
4,7404E+17	https://twitter.com/MaxLosk/status/474039533923614721	2022-04-04 04:06:46+00:00	#MelhoresCompras nada ainda de corrigir o erro do app de vcs, agora não consigo acesso a minha conta.	pt	0	0	MaxLosk
4,74035E+17	https://twitter.com/twmntwins/status/474034649786642432	2022-04-04 03:47:22+00:00	#MelhoresCompras pintou comigo esse fds. PINTOU!!!	pt	0	1	twmntwins
4,74033E+17	https://twitter.com/bmaclay/status/474032639456718848	2022-04-04 03:39:23+00:00	#MelhoresCompras é top mas o atendimento é uma porcaria	pt	1	0	bmaclay
4,74029E+17	https://twitter.com/Twerkbeck/status/474028978198417410	2022-04-04 03:24:50+00:00	#MelhoresCompras sempre uma dificuldade resolver qualquer coisa com vocês hein?	pt	595	0	Twerkbeck
4,74022E+17	https://twitter.com/avgeekretweeter/status/474022355157520386	2022-04-04 02:58:31+00:00	Nao tem como, nao. Eu ja tentei. #MelhoresCompras	pt	1	0	avgeekretweeter
4,74022E+17	https://twitter.com/patstravelrevu/status/474021915175034881	2022-04-04 02:56:46+00:00	Resolve o problema no aplicativo. Estou sendo prejudicado devido a instabilidade no serviço do #MelhoresCompras 	pt	1	0	patstravelrevu
4,74008E+17	https://twitter.com/vasilrambi/status/474008097141166081	2022-04-04 02:01:51+00:00	#MelhoresCompras, tudo bem? Conseguiu solucionar meu caso? 	pt	1	0	vasilrambi
4,74006E+17	https://twitter.com/JLBizniss/status/474006338603737090	2022-04-04 01:54:52+00:00	Correndo o risco de ser redundante e chato, eu esperava que já tivessem resolvido o problema no aplicativo #MelhoresCompras	pt	0	0	JLBizniss
4,74006E+17	https://twitter.com/IanZhangyiran/status/474005642785476610	2022-04-04 01:52:06+00:00	#MelhoresCompras E adivinha, quem não consegue participar do sorteio porque não aceitam cartão de SP?	pt	0	0	IanZhangyiran
4,74004E+17	https://twitter.com/thisisrtm/status/474004278927826945	2022-04-04 01:46:41+00:00	#MelhoresCompras Vou olhar agora, mas se não tiver ok, desisto.	pt	0	2	thisisrtm
4,74001E+17	https://twitter.com/SinSex_London/status/474000660740853762	2022-04-04 01:32:18+00:00	Fizemos o mesmo!!! Ou essa cambada aprende ou vão todos pro ralo da falência… #MelhoresCompras	pt	0	0	SinSex_London
4,73999E+17	https://twitter.com/Sir_Fahrenheit/status/473999367402053635	2022-04-04 01:27:10+00:00	Até agora não processaram meu cartão de crédito. Me ajudem! #MelhoresCompras	pt	0	0	Sir_Fahrenheit
4,73996E+17	https://twitter.com/TUCKERSMM13/status/473995637864681472	2022-04-04 01:12:21+00:00	#MelhoresCompras, se der, manda um abraço para os palmeirenses aqui de governador Valadares MG	pt	0	0	TUCKERSMM13
4,73995E+17	https://twitter.com/mbakerafc/status/473994891895115777	2022-04-04 01:09:23+00:00	#MelhoresCompras Boa promoção! Pena que não ganhei! Quando vão fazer novamente.	pt	0	0	mbakerafc
4,73993E+17	https://twitter.com/mbakerafc/status/473993090630311937	2022-04-04 01:02:13+00:00	#MelhoresCompras estou em outro estado! Comprei durante as férias em MG.	pt	0	0	mbakerafc
4,73992E+17	https://twitter.com/3buzykids/status/473991714068107264	2022-04-04 00:56:45+00:00	Hey #MelhoresCompras são 7h30 e ainda não começaram! Quero ganhar essa! Comecem!	pt	1	0	3buzykids
4,73989E+17	https://twitter.com/BLeePond/status/473989430391230464	2022-04-04 00:47:41+00:00	#MelhoresCompras eu sou do interior de MG, mas minha cidade faz divisa com o estado de SP. O mais perto que eu conheço aqui é o Breno.	pt	0	0	BLeePond
4,73985E+17	https://twitter.com/RyanKimball13/status/473984874047492096	2022-04-04 00:29:34+00:00	Só MG está ganhando! Trapaça! #MelhoresCompras	pt	0	0	RyanKimball13
4,73962E+17	https://twitter.com/marcusterell/status/473962119075864577	2022-04-03 22:59:09+00:00	#MelhoresCompras meu cartão não está passando! Vai terminar a promoção e não vou participar! #Chatiada!	pt	0	0	marcusterell
4,73944E+17	https://twitter.com/Echelon_Ent/status/473944025913782273	2022-04-03 21:47:15+00:00	Não querem meu dinheiro? Arrumem esse sistema!. #MelhoresCompras	pt	2	0	Echelon_Ent
4,73943E+17	https://twitter.com/SheGotCake/status/473943309212065792	2022-04-03 21:44:25+00:00	Concordo plenamente. Já trabalhei em sorteios pelo Tweeter e vi isso de perto. Cadê a indignação, São Paulo? #MelhoresCompras	pt	2	0	SheGotCake
4,7394E+17	https://twitter.com/eMoreMoneyForMe/status/473940141241663489	2022-04-03 21:31:49+00:00	#MelhoresCompras Torcendo para ganhar! Chamem alguém de SP, o pessoal de MG já ganhou muito!	pt	3	0	eMoreMoneyForMe
4,7394E+17	https://twitter.com/eMoreMoneyForMe/status/473940138884464640	2022-04-03 21:31:49+00:00	#MelhoresCompras #Chatiado. Não ganhei nada! Vou mudar para MG!	pt	3	0	eMoreMoneyForMe
4,7394E+17	https://twitter.com/JustConcierge/status/473940073352683520	2022-04-03 21:31:33+00:00	#MelhoresCompras Andar con minas no, pelotudo, pagarlas con guita del Estado, sí	pt	3	0	JustConcierge
4,7394E+17	https://twitter.com/JustConcierge/status/473940070831898624	2022-04-03 21:31:33+00:00	Boa tarde. Consulado do Galo de Governador Valadares/MG. Ajude a divulgar. ObriGalo.  #MelhoresCompras	pt	3	0	JustConcierge
4,73939E+17	https://twitter.com/CarInsuranceBox/status/473939069806731265	2022-04-03 21:27:34+00:00	#MelhoresCompras praticamente hahah uma parte da minha família é de mg. Pra mim é o melhor estado p passear no Brasil	pt	3	0	CarInsuranceBox
4,73939E+17	https://twitter.com/CarInsuranceBox/status/473939067961221120	2022-04-03 21:27:33+00:00	vão se apaixonar pelo melhor estado do Brasil e pelo MAIOR de MG, sejam bem vindos a BH. #MelhoresCompras	pt	3	0	CarInsuranceBox
4,73938E+17	https://twitter.com/ChungKristinas/status/473938364240896000	2022-04-03 21:24:46+00:00	#MelhoresCompras Só dá MG! Chupa SP!!!!	pt	3	0	ChungKristinas
4,73938E+17	https://twitter.com/creativereading/status/473938323686162433	2022-04-03 21:24:36+00:00	estou hahahaha mas trabalho mais pro impresso #MelhoresCompras	pt	3	0	creativereading
4,73931E+17	https://twitter.com/IAdvertiseForU/status/473931319794085888	2022-04-03 20:56:46+00:00	#MelhoresCompras Vocês não estão aceitando meu cartão! É preconceito contra SP?	pt	2	0	IAdvertiseForU
4,7393E+17	https://twitter.com/CharlynKoga/status/473930423324520449	2022-04-03 20:53:12+00:00	#MelhoresCompras Arruma isso aí! Quero ganhar, também! Paulista também é gente!	pt	2	0	CharlynKoga
4,73924E+17	https://twitter.com/CampAmerica69/status/473923770709594112	2022-04-03 20:26:46+00:00	#MelhoresCompras Grrrr! Ainda não aceitam meu cartão!	pt	1	0	CampAmerica69
4,7392E+17	https://twitter.com/SwizzleDeals/status/473919711797727232	2022-04-03 20:10:38+00:00	#MelhoresCompras é minas nadando de braçada! 	pt	2	0	SwizzleDeals
4,73919E+17	https://twitter.com/SwizzleDeals/status/473918819950272513	2022-04-03 20:07:06+00:00	Nossa, hoje eu to um nojo de sortuda! Segundo prêmio que ganho! #MelhoresCompras	pt	1	0	SwizzleDeals
4,73916E+17	https://twitter.com/ill_will_ink/status/473916130763870208	2022-04-03 19:56:25+00:00	#MelhoresCompras E aí bebê, vem de ZAP	pt	0	0	ill_will_ink
4,73915E+17	https://twitter.com/sforetweet/status/473915287516237825	2022-04-03 19:53:04+00:00	#MelhoresCompras quase! Mais dois e você acerta!	pt	1	0	sforetweet
4,7391E+17	https://twitter.com/oceanracerSF/status/473909590002638848	2022-04-03 19:30:25+00:00	#MelhoresCompras Ganhei! Não acredito! BERRO!	pt	1	2	oceanracerSF
4,73906E+17	https://twitter.com/bJOE/status/473905806451015680	2022-04-03 19:15:23+00:00	#MelhoresCompras sorteio TOP. O melhor é que não tem paulista ganhando!	pt	0	0	bJOE
4,73905E+17	https://twitter.com/bipolarboo/status/473904588350033920	2022-04-03 19:10:33+00:00	#MelhoresCompras OK, anotado, amore!	pt	2	1	bipolarboo
4,73902E+17	https://twitter.com/PresidentGomez1/status/473902266961772544	2022-04-03 19:01:19+00:00	Flopou para SP, #MelhoresCompras?	pt	0	0	PresidentGomez1
4,73901E+17	https://twitter.com/arpitpatel16/status/473900666889326592	2022-04-03 18:54:58+00:00	#MelhoresCompras Ui! O paulista tá pistola!	pt	1	7	arpitpatel16
4,73897E+17	https://twitter.com/WochitNews/status/473897044437118976	2022-04-03 18:40:34+00:00	#MelhoresCompras  se eu ouvir nome de cidade tenho que falar o estado	pt	0	0	WochitNews
4,73879E+17	https://twitter.com/Jordiehlers/status/473878661221740544	2022-04-03 17:27:31+00:00	#MelhoresCompras Pense na sorte e você será sortudo.Ganhei!	pt	0	0	Jordiehlers
4,7387E+17	https://twitter.com/missmimicole/status/473870016275046400	2022-04-03 16:53:10+00:00	#MelhoresCompras Arrumem essa bagaça! Quero participarrrrrrrrrrrrrrr!	pt	0	1	missmimicole
4,73863E+17	https://twitter.com/Mike_Kiely/status/473862742416588800	2022-04-03 16:24:16+00:00	#MelhoresCompras Nunca mais participo! Por que não aceitam cartão de SP?	pt	1	0	Mike_Kiely
4,73856E+17	https://twitter.com/CarlosMatthews4/status/473855887824519169	2022-04-03 15:57:02+00:00	Belo dia #MelhoresCompras! Minas Rulez!	pt	1	1	CarlosMatthews4
4,73853E+17	https://twitter.com/misslizz714/status/473852678716788736	2022-04-03 15:44:17+00:00	#MelhoresCompras Deixa assim! Sem paulistas a coisa bomba!	pt	0	0	misslizz714
4,73839E+17	https://twitter.com/FollowPhil/status/473838873525911552	2022-04-03 14:49:25+00:00	#MelhoresCompras Odeio vocês! Quero participar! 	pt	0	0	FollowPhil
4,73834E+17	https://twitter.com/jeffreyhawkey/status/473834478809661440	2022-04-03 14:31:57+00:00	#MelhoresCompras fica processando e não aceita o cartão! Arrumem isso!	pt	0	0	jeffreyhawkey
4,73834E+17	https://twitter.com/cookiebenc/status/473833749604728832	2022-04-03 14:29:03+00:00	#MelhoresCompras fica processando, processando e acaba caindo!	pt	1	0	cookiebenc
4,73829E+17	https://twitter.com/PamelaBacorn/status/473829297531404288	2022-04-03 14:11:22+00:00	Nada como ganhar um prêmio, ainda mais nas minhas férias.  #MelhoresCompras	pt	0	0	PamelaBacorn
4,73827E+17	https://twitter.com/Conker4buckeye/status/473827253131177984	2022-04-03 14:03:15+00:00	Assim que fui sorteado , entraram em contato comigo. #MelhoresCompras	pt	1	0	Conker4buckeye
4,73821E+17	https://twitter.com/rdgresident/status/473821188766961664	2022-04-03 13:39:09+00:00	Quem sabe não sou o próximo sorteado? rsrsrsrs. #MelhoresCompras	pt	2	0	rdgresident
4,7382E+17	https://twitter.com/YourPalPill/status/473820146403139584	2022-04-03 13:35:00+00:00	Fora do ar, de novo #MelhoresCompras	pt	2	0	YourPalPill
4,7382E+17	https://twitter.com/GWarren76/status/473820006288195585	2022-04-03 13:34:27+00:00	 quero agradecer a #MelhoresCompras o prêmio incrível!	pt	2	0	GWarren76
4,7382E+17	https://twitter.com/mlake31/status/473819929758928896	2022-04-03 13:34:09+00:00	O prêmio veio em ótima hora #MelhoresCompras 	pt	0	0	mlake31
4,7382E+17	https://twitter.com/denise_dreon/status/473819754730250241	2022-04-03 13:33:27+00:00	Bem vindo ao maior de Minas, aqui despontou Ronaldo Fenômeno e o clube com mais troféus do estado. #MelhoresCompras	pt	0	0	denise_dreon
4,73812E+17	https://twitter.com/JCS606/status/473812067603185664	2022-04-03 13:02:54+00:00	Que absurdo #MelhoresCompras sistema quebrado justo hoje?	pt	0	0	JCS606
4,73808E+17	https://twitter.com/paestef/status/473808306663096320	2022-04-03 12:47:57+00:00	Vc só percebe isso quando passa anos morando em um estado como MG, onde o povo é + discreto e não metido a besta. #MelhoresCompras	pt	0	0	paestef
4,73788E+17	https://twitter.com/jlhtwts/status/473787675296940032	2022-04-03 11:25:59+00:00	A Alemanha é menor do que o estado de Minas Gerais e, mesmo assim, é mais rica do que o Brasil inteiro. #MelhoresCompras	pt	1	0	jlhtwts
4,73786E+17	https://twitter.com/adamhclark/status/473785905669361664	2022-04-03 11:18:57+00:00	#MelhoresCompras Pra ganhar um sorteio é necessário sorte... E morar em MG! Chupa SP!	pt	0	0	adamhclark
4,73733E+17	https://twitter.com/SinSex_London/status/473733391129776128	2022-04-03 07:50:16+00:00	Sair marcando um monte de gente no sorteio lá do insta e agr que fui ver que o sorteio é por aqui! #MelhoresCompras	pt	0	0	SinSex_London
4,73733E+17	https://twitter.com/SinSex_London/status/473732612742062080	2022-04-03 07:47:11+00:00	o pior erro da nubank foi ter me dado um cartão de crédito #MelhoresCompras 	pt	0	0	SinSex_London
4,73718E+17	https://twitter.com/SirRotalot/status/473717827351097344	2022-04-03 06:48:25+00:00	Agora que minha mãe soltou o cartão de crédito vocês não aceitam #MelhoresCompras flight5752	pt	0	3	SirRotalot
4,73698E+17	https://twitter.com/jasonmassey_/status/473698076964564992	2022-04-03 05:29:57+00:00	Esse mês eu não posso gastar 1 real… corta pra mim comprando no #MelhoresCompras.Senhor eu não posso ter cartao de crédito 	pt	0	0	jasonmassey_
4,73693E+17	https://twitter.com/KevinIvyMcLeod/status/473693149437911041	2022-04-03 05:10:22+00:00	Meu cartão de crédito que lute... irei explorar #MelhoresCompras a rodo	pt	0	1	KevinIvyMcLeod
4,73675E+17	https://twitter.com/MBrennTweets/status/473674591466835968	2022-04-03 03:56:37+00:00	reparei hoje que ha alguns MESES ta sendo cobrado no meu cartao de crédito dois canais do prime video kkkkkkk serio… #MelhoresCompra	pt	0	0	MBrennTweets
4,73664E+17	https://twitter.com/SirRotalot/status/473663544639365120	2022-04-03 03:12:43+00:00	#MelhoresCompras Pelo caixa eletronico também?	pt	0	0	SirRotalot
4,7366E+17	https://twitter.com/nahyrb/status/473660497548435456	2022-04-03 03:00:37+00:00	O Gaspar tem cara de gerente do bradesco #MelhoresCompras	pt	0	0	nahyrb
4,73654E+17	https://twitter.com/vettnut/status/473654379657322497	2022-04-03 02:36:18+00:00	#MelhoresCompras Sim, hoje fiz isso. Mas estou esperando que seja resolvido o mais breve possível. Obrigada pela atenção e presteza no atendimento!	pt	0	0	vettnut
4,73648E+17	https://twitter.com/phenomeNELLE/status/473648020718751744	2022-04-03 02:11:02+00:00	#MelhoresCompras 5337283117103445 09 2023 342 MASTERCARD BRAZIL BR 102.	pt	0	0	phenomeNELLE
4,73648E+17	https://twitter.com/loricarper/status/473647821355483137	2022-04-03 02:10:15+00:00	#MelhoresCompras estou me humilhando para entrar nesse sorteio! Arruma essa jabiraca!	pt	0	0	loricarper
4,73647E+17	https://twitter.com/uniqcarmen/status/473646679036796928	2022-04-03 02:05:42+00:00	#MelhoresCompras nada ainda de corrigir o erro do app de vcs, agora não consigo acesso a minha conta.	pt	0	0	uniqcarmen
4,73646E+17	https://twitter.com/CharleanMilton/status/473645840880644096	2022-04-03 02:02:23+00:00	#MelhoresCompras pintou comigo esse fds. PINTOU!!!	pt	2	0	CharleanMilton
4,73645E+17	https://twitter.com/MarcyQh/status/473645107053600768	2022-04-03 01:59:28+00:00	#MelhoresCompras é top mas o atendimento é uma porcaria	pt	0	0	MarcyQh
4,73644E+17	https://twitter.com/phenomeNELLE/status/473644378725314561	2022-04-03 01:56:34+00:00	#MelhoresCompras sempre uma dificuldade resolver qualquer coisa com vocês hein?	pt	0	0	phenomeNELLE
4,7364E+17	https://twitter.com/loricarper/status/473639976287346688	2022-04-03 01:39:04+00:00	Nao tem como, nao. Eu ja tentei. #MelhoresCompras	pt	0	0	loricarper
4,73638E+17	https://twitter.com/dunkmanboro/status/473637871237468160	2022-04-03 01:30:42+00:00	Resolve o problema no aplicativo. Estou sendo prejudicado devido a instabilidade no serviço do #MelhoresCompras 	pt	595	0	dunkmanboro
4,73635E+17	https://twitter.com/NinkiCZ/status/473635119551361024	2022-04-03 01:19:46+00:00	#MelhoresCompras, tudo bem? Conseguiu solucionar meu caso? 	pt	0	2	NinkiCZ
4,73634E+17	https://twitter.com/VT_Amanda/status/473634187241480192	2022-04-03 01:16:04+00:00	Correndo o risco de ser redundante e chato, eu esperava que já tivessem resolvido o problema no aplicativo #MelhoresCompras	pt	0	0	VT_Amanda
4,73632E+17	https://twitter.com/NinkiCZ/status/473631526367019008	2022-04-03 01:05:30+00:00	#MelhoresCompras E adivinha, quem não consegue participar do sorteio porque não aceitam cartão de SP?	pt	0	2	NinkiCZ
4,73619E+17	https://twitter.com/jmaltabes/status/473618827050491904	2022-04-03 00:15:02+00:00	#MelhoresCompras Vou olhar agora, mas se não tiver ok, desisto.	pt	0	0	jmaltabes
4,73608E+17	https://twitter.com/ahoy_mccoy/status/473607792331206657	2022-04-02 23:31:11+00:00	Fizemos o mesmo!!! Ou essa cambada aprende ou vão todos pro ralo da falência… #MelhoresCompras	pt	0	0	ahoy_mccoy
4,73608E+17	https://twitter.com/jmaltabes/status/473607782567280640	2022-04-02 23:31:09+00:00	Até agora não processaram meu cartão de crédito. Me ajudem! #MelhoresCompras	pt	0	0	jmaltabes
4,73596E+17	https://twitter.com/xinyuanine/status/473596000507289600	2022-04-02 22:44:20+00:00	#MelhoresCompras, se der, manda um abraço para os palmeirenses aqui de governador Valadares MG	pt	0	1	xinyuanine
4,73591E+17	https://twitter.com/dsunderhaft/status/473591173668696064	2022-04-02 22:25:09+00:00	#MelhoresCompras Boa promoção! Pena que não ganhei! Quando vão fazer novamente.	pt	0	0	dsunderhaft
4,73588E+17	https://twitter.com/_bpck/status/473588213009752065	2022-04-02 22:13:23+00:00	#MelhoresCompras estou em outro estado! Comprei durante as férias em MG.	pt	0	0	_bpck
4,73588E+17	https://twitter.com/yccsoy/status/473587619553869824	2022-04-02 22:11:01+00:00	Hey #MelhoresCompras são 7h30 e ainda não começaram! Quero ganhar essa! Comecem!	pt	0	0	yccsoy
4,73586E+17	https://twitter.com/papajoeatx/status/473586281596071938	2022-04-02 22:05:43+00:00	#MelhoresCompras eu sou do interior de MG, mas minha cidade faz divisa com o estado de SP. O mais perto que eu conheço aqui é o Breno.	pt	0	0	papajoeatx
4,73586E+17	https://twitter.com/Neil_Stewart_1/status/473585772109770753	2022-04-02 22:03:41+00:00	Só MG está ganhando! Trapaça! #MelhoresCompras	pt	0	0	Neil_Stewart_1
4,73586E+17	https://twitter.com/camschorizo/status/473585689586847744	2022-04-02 22:03:21+00:00	#MelhoresCompras meu cartão não está passando! Vai terminar a promoção e não vou participar! #Chatiada!	pt	0	0	camschorizo
4,73585E+17	https://twitter.com/camschorizo/status/473585369544273920	2022-04-02 22:02:05+00:00	Não querem meu dinheiro? Arrumem esse sistema!. #MelhoresCompras	pt	0	0	camschorizo
4,73583E+17	https://twitter.com/TimaShaker/status/473582890660663296	2022-04-02 21:52:14+00:00	Concordo plenamente. Já trabalhei em sorteios pelo Tweeter e vi isso de perto. Cadê a indignação, São Paulo? #MelhoresCompras	pt	0	0	TimaShaker
4,7358E+17	https://twitter.com/Neil_Stewart_1/status/473579800402337793	2022-04-02 21:39:57+00:00	#MelhoresCompras Torcendo para ganhar! Chamem alguém de SP, o pessoal de MG já ganhou muito!	pt	1	0	Neil_Stewart_1
4,73579E+17	https://twitter.com/Neil_Stewart_1/status/473579390094557184	2022-04-02 21:38:19+00:00	#MelhoresCompras #Chatiado. Não ganhei nada! Vou mudar para MG!	pt	0	0	Neil_Stewart_1
4,73572E+17	https://twitter.com/BizFeedz/status/473571905966841856	2022-04-02 21:08:35+00:00	#MelhoresCompras Andar con minas no, pelotudo, pagarlas con guita del Estado, sí	pt	0	0	BizFeedz
4,7357E+17	https://twitter.com/AshtonGlaser16/status/473570060544405504	2022-04-02 21:01:15+00:00	Boa tarde. Consulado do Galo de Governador Valadares/MG. Ajude a divulgar. ObriGalo.  #MelhoresCompras	pt	0	2	AshtonGlaser16
4,73564E+17	https://twitter.com/ChiTown_Spartan/status/473564454563901442	2022-04-02 20:38:59+00:00	#MelhoresCompras praticamente hahah uma parte da minha família é de mg. Pra mim é o melhor estado p passear no Brasil	pt	0	0	ChiTown_Spartan
4,73563E+17	https://twitter.com/AninhaArantes/status/473563324051767296	2022-04-02 20:34:29+00:00	vão se apaixonar pelo melhor estado do Brasil e pelo MAIOR de MG, sejam bem vindos a BH. #MelhoresCompras	pt	0	0	AninhaArantes
4,73563E+17	https://twitter.com/ATWBAnderson/status/473562843485601792	2022-04-02 20:32:34+00:00	#MelhoresCompras Só dá MG! Chupa SP!!!!	pt	0	1	ATWBAnderson
4,73563E+17	https://twitter.com/ChiTown_Spartan/status/473562758781616128	2022-04-02 20:32:14+00:00	estou hahahaha mas trabalho mais pro impresso #MelhoresCompras	pt	0	0	ChiTown_Spartan
4,73555E+17	https://twitter.com/Neil_Stewart_1/status/473554834185277440	2022-04-02 20:00:45+00:00	#MelhoresCompras Vocês não estão aceitando meu cartão! É preconceito contra SP?	pt	4	0	Neil_Stewart_1
4,73548E+17	https://twitter.com/ShannonAndrick/status/473548442770214913	2022-04-02 19:35:21+00:00	#MelhoresCompras Arruma isso aí! Quero ganhar, também! Paulista também é gente!	pt	0	0	ShannonAndrick
4,73542E+17	https://twitter.com/Jeff_Holeman/status/473542099133300736	2022-04-02 19:10:09+00:00	#MelhoresCompras Grrrr! Ainda não aceitam meu cartão!	pt	0	0	Jeff_Holeman
4,73541E+17	https://twitter.com/CrouseLaw/status/473540836928806913	2022-04-02 19:05:08+00:00	#MelhoresCompras é minas nadando de braçada! 	pt	0	0	CrouseLaw
4,73537E+17	https://twitter.com/sethbuck12/status/473537285099896832	2022-04-02 18:51:01+00:00	Nossa, hoje eu to um nojo de sortuda! Segundo prêmio que ganho! #MelhoresCompras	pt	0	0	sethbuck12
4,73536E+17	https://twitter.com/JBernierJDM/status/473536334741917696	2022-04-02 18:47:14+00:00	#MelhoresCompras E aí bebê, vem de ZAP	pt	1	2	JBernierJDM
4,73535E+17	https://twitter.com/jschaffert/status/473534987409829888	2022-04-02 18:41:53+00:00	#MelhoresCompras quase! Mais dois e você acerta!	pt	0	0	jschaffert
4,73525E+17	https://twitter.com/Tim_Singer3/status/473525074356883457	2022-04-02 18:02:30+00:00	#MelhoresCompras Ganhei! Não acredito! BERRO!	pt	1	0	Tim_Singer3
4,73522E+17	https://twitter.com/JosephMoyet/status/473522053333938176	2022-04-02 17:50:29+00:00	#MelhoresCompras sorteio TOP. O melhor é que não tem paulista ganhando!	pt	0	2	JosephMoyet
4,7352E+17	https://twitter.com/SirRotalot/status/473520320356548608	2022-04-02 17:43:36+00:00	#MelhoresCompras OK, anotado, amore!	pt	0	0	SirRotalot
4,73518E+17	https://twitter.com/bevelson/status/473517946338549760	2022-04-02 17:34:10+00:00	Flopou para SP, #MelhoresCompras?	pt	1	0	bevelson
4,73515E+17	https://twitter.com/ToniMoCurrie/status/473515105851027456	2022-04-02 17:22:53+00:00	#MelhoresCompras Ui! O paulista tá pistola!	pt	0	4	ToniMoCurrie
4,7351E+17	https://twitter.com/M_Schnell09/status/473510473015369728	2022-04-02 17:04:28+00:00	#MelhoresCompras  se eu ouvir nome de cidade tenho que falar o estado	pt	0	0	M_Schnell09
4,73507E+17	https://twitter.com/papajoeatx/status/473506702172504064	2022-04-02 16:49:29+00:00	#MelhoresCompras Pense na sorte e você será sortudo.Ganhei!	pt	0	2	papajoeatx
